participant,date,direction test,start landmark,facing landmark,target landmark,bearing,actual direction,abs error,same or different route,error in pointing task
47,2011-09-06 22:47:26 UTC,0,Harvey House,Harris Hall,Golledge Hall,53,64.9530254,11.9530254,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Harvey House,Harris Hall,Batty House,46,46.54689912,0.546899122,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Harvey House,Harris Hall,Lynch Station,23,32.28246429,9.282464293,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Harvey House,115,139.9309368,24.93093678,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Batty House,63,173.5694617,110.5694617,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Tobler Museum,142,147.0284471,5.028447062,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Sauer Center,72,76.21088344,4.210883445,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Lynch Station,54,173.9683139,119.9683139,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Harris Hall,80,176.2022806,96.20228061,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Golledge Hall,Snow Church,Snow Church,2,1.204134401,0.795865599,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Tobler Museum,64,63.69277617,0.307223834,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Golledge Hall,125,125.8431145,0.84311455,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Harvey House,18,119.6929579,101.6929579,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Sauer Center,0,0.279262352,0.279262352,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Batty House,34,90.64700942,56.64700942,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Lynch Station,41,79.44851915,38.44851915,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Snow Church,Sauer Center,Harris Hall,14,88.09346154,74.09346154,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Harvey House,85,23.09134403,61.90865597,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Batty House,85,6.744508622,78.25549138,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Lynch Station,133,17.76205492,115.2379451,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,0,2.713388186,2.713388186,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,51,51.85616181,0.856161813,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Snow Church,81,89.63525726,8.635257259,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Sauer Center,Tobler Museum,Harris Hall,109,4.240040564,104.7599594,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Snow Church,45,38.78279809,6.217201914,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Lynch Station,31,156.2355625,125.2355625,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Harris Hall,49,173.2852643,124.2852643,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,65,67.30353066,2.30353066,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Sauer Center,4,20.69981416,16.69981416,same,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Batty House,35,171.0086651,136.0086651,different,TRUE
47,2011-09-06 22:47:26 UTC,0,Tobler Museum,Sauer Center,Harvey House,35,147.248191,112.248191,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Sauer Center,30,30.3316951,0.331695097,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Harvey House,21,93.19423766,72.19423766,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Tobler Museum,32,37.30802198,5.308021981,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Harris Hall,9,37.5286373,28.5286373,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Golledge Hall,11,51.76768154,40.76768154,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Snow Church,18,48.19947553,30.19947553,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Batty House,Lynch Station,Lynch Station,53,47.32798389,5.672016108,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Batty House,130,130.6542463,0.654246333,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Tobler Museum,51,17.95076442,33.04923558,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Snow Church,38,8.968174613,29.03182539,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Golledge Hall,18,3.323863738,14.67613626,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Harvey House,16,48.19593801,32.19593801,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Sauer Center,63,29.20903342,33.79096658,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Lynch Station,Harris Hall,Harris Hall,1,7.021704671,6.021704671,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Batty House,152,83.35216568,68.64783432,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Harvey House,114,2.146796904,111.8532031,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Sauer Center,69,110.6574336,41.65743363,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Tobler Museum,59,99.95984558,40.95984558,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Snow Church,65,84.7281122,19.7281122,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Lynch Station,138,114.5627943,23.43720572,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Harris Hall,Harvey House,Golledge Hall,48,77.71082192,29.71082192,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Batty House,37,46.54689912,9.546899122,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Harris Hall,1,4.196894849,3.196894849,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Sauer Center,22,46.29205396,24.29205396,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Snow Church,27,66.19140238,39.19140238,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Tobler Museum,13,42.14615863,29.14615863,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Golledge Hall,0,64.9530254,64.9530254,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Harvey House,Harris Hall,Lynch Station,9,32.28246429,23.28246429,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Tobler Museum,139,147.0284471,8.028447062,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Lynch Station,161,173.9683139,12.96831391,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Harris Hall,139,176.2022806,37.20228061,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Sauer Center,78,76.21088344,1.789116555,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Batty House,169,173.5694617,4.569461746,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Golledge Hall,Snow Church,Harvey House,41,139.9309368,98.93093678,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Harvey House,177,119.6929579,57.30704214,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Harris Hall,116,88.09346154,27.90653846,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Batty House,66,90.64700942,24.64700942,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Golledge Hall,126,125.8431145,0.15688545,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Sauer Center,8,0.279262352,7.720737648,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Tobler Museum,59,63.69277617,4.692776166,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Snow Church,Sauer Center,Lynch Station,79,79.44851915,0.448519154,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Snow Church,95,89.63525726,5.364742741,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,7,2.713388186,4.286611814,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Batty House,42,6.744508622,35.25549138,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Harris Hall,42,4.240040564,37.75995944,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Harvey House,83,23.09134403,59.90865597,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,53,51.85616181,1.143838187,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Sauer Center,Tobler Museum,Lynch Station,14,17.76205492,3.76205492,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Lynch Station,127,156.2355625,29.23556255,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Harris Hall,135,173.2852643,38.28526433,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,85,67.30353066,17.69646934,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Sauer Center,7,20.69981416,13.69981416,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Harvey House,64,147.248191,83.248191,different,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Snow Church,34,38.78279809,4.782798086,same,TRUE
49,2011-09-15 19:49:49 UTC,0,Tobler Museum,Sauer Center,Batty House,117,171.0086651,54.00866514,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Tobler Museum,67,37.30802198,29.69197802,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Lynch Station,29,47.32798389,18.32798389,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Sauer Center,40,30.3316951,9.668304903,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Harris Hall,8,37.5286373,29.5286373,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Snow Church,54,48.19947553,5.800524469,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Golledge Hall,52,51.76768154,0.232318462,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Batty House,Lynch Station,Harvey House,90,93.19423766,3.194237658,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Snow Church,28,8.968174613,19.03182539,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Tobler Museum,45,17.95076442,27.04923558,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Harvey House,78,48.19593801,29.80406199,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Batty House,129,130.6542463,1.654246333,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Sauer Center,13,29.20903342,16.20903342,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Harris Hall,7,7.021704671,0.021704671,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Lynch Station,Harris Hall,Golledge Hall,43,3.323863738,39.67613626,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Tobler Museum,94,99.95984558,5.959845582,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Snow Church,105,84.7281122,20.2718878,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Batty House,99,83.35216568,15.64783432,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Lynch Station,112,114.5627943,2.562794278,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Sauer Center,65,110.6574336,45.65743363,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Golledge Hall,29,77.71082192,48.71082192,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harris Hall,Harvey House,Harvey House,19,2.146796904,16.8532031,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Sauer Center,89,46.29205396,42.70794604,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Harris Hall,17,4.196894849,12.80310515,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Batty House,59,46.54689912,12.45310088,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Snow Church,92,66.19140238,25.80859762,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Golledge Hall,69,64.9530254,4.046974597,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Tobler Museum,57,42.14615863,14.85384137,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Harvey House,Harris Hall,Lynch Station,19,32.28246429,13.28246429,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Batty House,172,173.5694617,1.569461746,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Tobler Museum,128,147.0284471,19.02844706,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Harris Hall,172,176.2022806,4.202280614,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Snow Church,3,1.204134401,1.795865599,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Lynch Station,148,173.9683139,25.96831391,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Harvey House,108,139.9309368,31.93093678,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Golledge Hall,Snow Church,Sauer Center,40,76.21088344,36.21088344,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Golledge Hall,131,125.8431145,5.15688545,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Tobler Museum,53,63.69277617,10.69277617,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Harvey House,166,119.6929579,46.30704214,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Sauer Center,1,0.279262352,0.720737648,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Lynch Station,67,79.44851915,12.44851915,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Batty House,76,90.64700942,14.64700942,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Snow Church,Sauer Center,Harris Hall,88,88.09346154,0.093461545,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Snow Church,85,89.63525726,4.635257259,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,10,2.713388186,7.286611814,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Batty House,9,6.744508622,2.255491378,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,59,51.85616181,7.143838187,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Harris Hall,22,4.240040564,17.75995944,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Harvey House,49,23.09134403,25.90865597,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Sauer Center,Tobler Museum,Lynch Station,3,17.76205492,14.76205492,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Harvey House,105,147.248191,42.248191,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Harris Hall,105,173.2852643,68.28526433,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,83,67.30353066,15.69646934,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Snow Church,33,38.78279809,5.782798086,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Sauer Center,7,20.69981416,13.69981416,same,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Lynch Station,150,156.2355625,6.235562546,different,TRUE
5,2011-06-15 21:07:53 UTC,0,Tobler Museum,Sauer Center,Batty House,170,171.0086651,1.008665136,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Golledge Hall,8,51.76768154,43.76768154,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Snow Church,12,48.19947553,36.19947553,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Tobler Museum,6,37.30802198,31.30802198,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Harris Hall,47,37.5286373,9.471362696,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Sauer Center,17,30.3316951,13.3316951,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Lynch Station,28,47.32798389,19.32798389,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Batty House,Lynch Station,Harvey House,43,93.19423766,50.19423766,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Harvey House,25,48.19593801,23.19593801,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Tobler Museum,85,17.95076442,67.04923558,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Snow Church,32,8.968174613,23.03182539,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Golledge Hall,69,3.323863738,65.67613626,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Batty House,126,130.6542463,4.654246333,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Harris Hall,67,7.021704671,59.97829533,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Lynch Station,Harris Hall,Sauer Center,92,29.20903342,62.79096658,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Golledge Hall,78,77.71082192,0.289178075,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Lynch Station,128,114.5627943,13.43720572,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Tobler Museum,16,99.95984558,83.95984558,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Snow Church,160,84.7281122,75.2718878,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Sauer Center,48,110.6574336,62.65743363,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Batty House,115,83.35216568,31.64783432,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Harris Hall,Harvey House,Harvey House,115,2.146796904,112.8532031,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Sauer Center,66,46.29205396,19.70794604,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Snow Church,97,66.19140238,30.80859762,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Harris Hall,29,4.196894849,24.80310515,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Lynch Station,30,32.28246429,2.282464293,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Tobler Museum,89,42.14615863,46.85384137,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Golledge Hall,78,64.9530254,13.0469746,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Harvey House,Harris Hall,Batty House,25,46.54689912,21.54689912,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Snow Church,1,1.204134401,0.204134401,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Harris Hall,178,176.2022806,1.797719386,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Lynch Station,153,173.9683139,20.96831391,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Batty House,175,173.5694617,1.430538254,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Tobler Museum,137,147.0284471,10.02844706,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Harvey House,158,139.9309368,18.06906322,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Golledge Hall,Snow Church,Sauer Center,72,76.21088344,4.210883445,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Tobler Museum,55,63.69277617,8.692776166,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Harris Hall,102,88.09346154,13.90653846,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Sauer Center,2,0.279262352,1.720737648,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Lynch Station,85,79.44851915,5.551480846,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Harvey House,68,119.6929579,51.69295786,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Golledge Hall,124,125.8431145,1.84311455,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Snow Church,Sauer Center,Batty House,89,90.64700942,1.647009417,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Tobler Museum,3,2.713388186,0.286611814,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Harvey House,29,23.09134403,5.908655967,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Lynch Station,20,17.76205492,2.23794508,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Snow Church,91,89.63525726,1.364742741,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Harris Hall,34,4.240040564,29.75995944,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Batty House,23,6.744508622,16.25549138,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Sauer Center,Tobler Museum,Golledge Hall,45,51.85616181,6.856161813,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Harvey House,110,147.248191,37.248191,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Harris Hall,146,173.2852643,27.28526433,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Sauer Center,7,20.69981416,13.69981416,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Lynch Station,133,156.2355625,23.23556255,different,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Snow Church,37,38.78279809,1.782798086,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Golledge Hall,77,67.30353066,9.69646934,same,TRUE
50,2011-09-15 21:51:51 UTC,0,Tobler Museum,Sauer Center,Batty House,142,171.0086651,29.00866514,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Lynch Station,31,47.32798389,16.32798389,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Golledge Hall,6,51.76768154,45.76768154,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Tobler Museum,0,37.30802198,37.30802198,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Snow Church,6,48.19947553,42.19947553,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Harris Hall,6,37.5286373,31.5286373,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Sauer Center,49,30.3316951,18.6683049,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Batty House,Lynch Station,Harvey House,13,93.19423766,80.19423766,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Golledge Hall,41,3.323863738,37.67613626,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Harris Hall,77,7.021704671,69.97829533,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Tobler Museum,57,17.95076442,39.04923558,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Batty House,119,130.6542463,11.65424633,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Harvey House,57,48.19593801,8.804061986,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Sauer Center,86,29.20903342,56.79096658,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Lynch Station,Harris Hall,Snow Church,112,8.968174613,103.0318254,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Snow Church,144,84.7281122,59.2718878,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Lynch Station,30,114.5627943,84.56279428,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Tobler Museum,139,99.95984558,39.04015442,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Batty House,22,83.35216568,61.35216568,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Harvey House,31,2.146796904,28.8532031,same,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Golledge Hall,154,77.71082192,76.28917808,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harris Hall,Harvey House,Sauer Center,116,110.6574336,5.342566366,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harvey House,Harris Hall,Tobler Museum,131,42.14615863,88.85384137,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harvey House,Harris Hall,Sauer Center,91,46.29205396,44.70794604,different,TRUE
51,2011-09-19 22:38:48 UTC,0,Harvey House,Harris Hall,Snow Church,13,66.19140238,53.19140238,different,TRUE
